date,premise_code,item_code,price,year,month,previous_price,next_price,Price_Increase,price_change,price_change_pct,item,state,district,premise_type
2026-07-14,16482,1555,33.99,2026,7,24.9,34.99,1,9.090000000000003,36.50602409638556,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Selangor,Petaling Jaya,Pasar Raya / Supermarket
2026-07-14,16353,1131,2.49,2026,7,2.49,2.49,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Kuala Lumpur,Segambut,Pasar Raya / Supermarket
2026-07-14,22215,114,11.0,2026,7,11.0,11.0,0,0.0,0.0,TOMATO,Johor,Kluang,Kedai Runcit
2026-07-14,12002,1,9.15,2026,7,9.15,9.15,0,0.0,0.0,AYAM BERSIH - STANDARD,Pahang,Kuantan,Hypermarket
2026-07-14,20947,1559,4.99,2026,7,3.99,4.99,0,1.0,25.062656641604008,KANGKUNG,Johor,Tangkak,Pasar Mini
2026-07-14,20923,1,7.99,2026,7,8.49,7.99,0,-0.5,-5.889281507656065,AYAM BERSIH - STANDARD,Johor,Segamat,Pasar Raya / Supermarket
2026-07-14,17775,129,4.0,2026,7,4.0,4.4,1,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Segamat,Kedai Runcit
2026-07-14,16813,129,3.9,2026,7,4.5,3.5,0,-0.6000000000000001,-13.333333333333336,BAWANG BESAR KUNING/HOLLAND,Johor,Johor Bahru,Pasar Mini
2026-07-14,20946,1,9.09,2026,7,9.09,9.09,0,0.0,0.0,AYAM BERSIH - STANDARD,Johor,Muar,Pasar Mini
2026-07-14,21381,1476,12.9,2026,7,12.9,15.9,1,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Perak,Batang Padang,Pasar Raya / Supermarket
2026-07-14,20779,1559,8.8,2026,7,8.8,8.8,0,0.0,0.0,KANGKUNG,Johor,Kluang,Pasar Mini
2026-07-14,2907,1559,8.8,2026,7,8.8,9.5,1,0.0,0.0,KANGKUNG,Johor,Kluang,Pasar Mini
2026-07-14,17035,1476,16.99,2026,7,16.99,16.99,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Johor,Johor Bahru,Pasar Raya / Supermarket
2026-07-14,20938,1555,33.0,2026,7,39.0,36.0,1,-6.0,-15.384615384615385,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Kota Tinggi,Kedai Runcit
2026-07-14,16547,129,2.89,2026,7,2.89,2.49,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Negeri Sembilan,Seremban,Hypermarket
2026-07-14,1517,1559,7.0,2026,7,7.0,7.0,0,0.0,0.0,KANGKUNG,Kelantan,Kota Bharu,Pasar Basah 
2026-07-14,20934,1559,6.9,2026,7,6.9,6.9,0,0.0,0.0,KANGKUNG,Johor,Kota Tinggi,Pasar Mini
2026-07-14,2158,1110,13.5,2026,7,11.2,12.0,0,2.3000000000000007,20.535714285714292,TELUR AYAM GRED B,Johor,Johor Bahru,Hypermarket
2026-07-14,494,1559,11.6,2026,7,11.6,10.0,0,0.0,0.0,KANGKUNG,W.P. Kuala Lumpur,Batu,Pasar Raya / Supermarket
2026-07-14,1046,129,4.0,2026,7,4.0,4.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Perak,Kuala Kangsar,Pasar Basah 
2026-07-14,18575,1131,3.5,2026,7,4.0,3.5,0,-0.5,-12.5,UBI KENTANG IMPORT (CHINA),Johor,Johor Bahru,Kedai Runcit
2026-07-14,21914,1555,41.9,2026,7,33.9,36.9,0,8.0,23.59882005899705,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Muar,Pasar Mini
2026-07-14,21950,1559,7.0,2026,7,8.0,7.5,1,-1.0,-12.5,KANGKUNG,Johor,Kota Tinggi,Kedai Runcit
2026-07-14,22168,1110,17.9,2026,7,17.9,17.9,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Lawas,Hypermarket
2026-07-14,17944,1131,3.5,2026,7,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Batu Pahat,Pasar Mini
2026-07-14,20779,114,7.8,2026,7,8.9,7.8,0,-1.1000000000000005,-12.359550561797757,TOMATO,Johor,Kluang,Pasar Mini
2026-07-14,21295,1131,4.0,2026,7,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Mukah,Pasar Raya / Supermarket
2026-07-14,2471,114,8.0,2026,7,8.0,8.0,0,0.0,0.0,TOMATO,Johor,Mersing,Kedai Runcit
2026-07-14,7995,1110,14.0,2026,7,14.0,14.0,0,0.0,0.0,TELUR AYAM GRED B,Pulau Pinang,Timur Laut,Pasar Basah 
2026-07-14,20750,129,2.99,2026,7,2.99,2.99,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pahang,Pekan,Pasar Raya / Supermarket
2026-07-14,18197,1476,15.99,2026,7,23.99,15.99,0,-7.999999999999998,-33.347228011671525,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Serian,Hypermarket
2026-07-14,21957,114,8.9,2026,7,10.9,10.9,1,-2.0,-18.348623853211006,TOMATO,Johor,Johor Bahru,Pasar Mini
2026-07-14,9545,129,4.5,2026,7,4.5,4.5,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Pontian,Kedai Runcit
2026-07-14,22133,114,5.99,2026,7,5.99,5.99,0,0.0,0.0,TOMATO,Sabah,Keningau,Pasar Raya / Supermarket
2026-07-14,9545,1559,11.5,2026,7,11.5,11.5,0,0.0,0.0,KANGKUNG,Johor,Pontian,Kedai Runcit
2026-07-14,21514,1131,2.99,2026,7,2.99,2.99,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Melaka,Jasin,Pasar Raya / Supermarket
2026-07-14,955,1555,30.0,2026,7,30.0,28.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Batu Pahat,Pasar Basah 
2026-07-14,21358,1555,29.99,2026,7,29.99,29.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Perak,Hulu Perak,Pasar Raya / Supermarket
2026-07-14,21914,114,8.99,2026,7,8.99,8.9,0,0.0,0.0,TOMATO,Johor,Muar,Pasar Mini
2026-07-14,21853,129,4.0,2026,7,4.0,4.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Johor Bahru,Pasar Mini
2026-07-14,12762,1110,15.49,2026,7,15.49,15.49,0,0.0,0.0,TELUR AYAM GRED B,Sabah,Sipitang,Pasar Raya / Supermarket
2026-07-14,1980,129,2.99,2026,7,2.99,2.99,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pulau Pinang,Barat Daya,Hypermarket
2026-07-14,18352,1110,12.9,2026,7,12.3,12.9,0,0.5999999999999996,4.878048780487801,TELUR AYAM GRED B,W.P. Kuala Lumpur,Kepong,Pasar Raya / Supermarket
2026-07-14,21857,1555,40.0,2026,7,40.0,40.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Johor Bahru,Pasar Mini
2026-07-14,11632,1555,25.9,2026,7,25.9,25.9,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sabah,Beaufort,Pasar Raya / Supermarket
2026-07-14,21034,1131,2.7,2026,7,2.7,2.7,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Perak,Hulu Perak,Pasar Raya / Supermarket
2026-07-14,21200,129,3.29,2026,7,3.29,3.29,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sarawak,Kuching,Pasar Raya / Supermarket
2026-07-14,17167,1559,10.4,2026,7,10.4,9.25,0,0.0,0.0,KANGKUNG,Perak,"Larut, Matang & Selama",Hypermarket
2026-07-14,11893,1,9.6,2026,7,9.6,9.6,0,0.0,0.0,AYAM BERSIH - STANDARD,Kelantan,Kota Bharu,Pasar Basah 
2026-07-14,20780,129,5.9,2026,7,5.9,5.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Kluang,Kedai Runcit
2026-07-15,21676,1476,17.5,2026,7,17.5,17.5,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Kelantan,Bachok,Pasar Raya / Supermarket
2026-07-15,21120,1555,39.9,2026,7,39.9,27.9,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Perak,Hulu Perak,Pasar Raya / Supermarket
2026-07-15,15201,1131,1.99,2026,7,1.99,1.99,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kelantan,Kuala Krai,Pasar Raya / Supermarket
2026-07-15,22183,1110,16.29,2026,7,16.29,16.29,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Lawas,Pasar Raya / Supermarket
2026-07-15,3694,129,6.0,2026,7,6.0,6.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Tawau,Pasar Basah 
2026-07-15,11554,129,5.0,2026,7,5.0,5.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Kuala Penyu,Pasar Basah 
2026-07-15,18135,114,9.99,2026,7,9.99,9.99,0,0.0,0.0,TOMATO,Sarawak,Kuching,Hypermarket
2026-07-15,17835,1131,3.2,2026,7,3.2,3.2,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Kuching,Pasar Raya / Supermarket
2026-07-15,18413,129,3.2,2026,7,3.2,3.2,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Keningau,Hypermarket
2026-07-15,11616,114,8.0,2026,7,7.0,8.0,0,1.0,14.285714285714285,TOMATO,Perak,Manjung,Pasar Basah 
2026-07-15,17728,1110,15.6,2026,7,15.6,15.6,0,0.0,0.0,TELUR AYAM GRED B,Sarawak,Betong,Pasar Raya / Supermarket
2026-07-15,3214,1131,2.5,2026,7,2.5,2.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Bintulu,Pasar Raya / Supermarket
2026-07-15,11580,1476,22.0,2026,7,22.0,22.0,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Cheras,Pasar Basah 
2026-07-15,4767,1110,12.0,2026,7,12.0,15.5,1,0.0,0.0,TELUR AYAM GRED B,Kelantan,Bachok,Pasar Basah 
2026-07-15,11627,1131,3.3,2026,7,3.3,3.3,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Muar,Pasar Raya / Supermarket
2026-07-15,4387,1,9.15,2026,7,9.15,9.15,0,0.0,0.0,AYAM BERSIH - STANDARD,Pulau Pinang,Timur Laut,Pasar Raya / Supermarket
2026-07-15,17097,1,8.89,2026,7,8.89,8.89,0,0.0,0.0,AYAM BERSIH - STANDARD,Kedah,Kubang Pasu,Hypermarket
2026-07-15,1960,114,8.0,2026,7,8.0,9.0,1,0.0,0.0,TOMATO,Pulau Pinang,Timur Laut,Pasar Basah 
2026-07-15,438,1110,11.5,2026,7,11.5,11.5,0,0.0,0.0,TELUR AYAM GRED B,Kelantan,Gua Musang,Pasar Raya / Supermarket
2026-07-15,22216,114,5.4,2026,7,6.95,8.5,1,-1.5499999999999998,-22.30215827338129,TOMATO,Sabah,Keningau,Pasar Raya / Supermarket
2026-07-15,2573,1,10.6,2026,7,10.3,10.8,1,0.29999999999999893,2.9126213592232904,AYAM BERSIH - STANDARD,Negeri Sembilan,Seremban,Pasar Raya / Supermarket
2026-07-15,21079,114,6.49,2026,7,6.49,6.99,1,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Bandar Tun Razak,Pasar Raya / Supermarket
2026-07-15,11581,1110,12.9,2026,7,12.9,12.9,0,0.0,0.0,TELUR AYAM GRED B,W.P. Kuala Lumpur,Batu,Pasar Basah 
2026-07-15,21653,1131,2.9,2026,7,2.9,2.9,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Sarikei,Pasar Raya / Supermarket
2026-07-15,1962,1131,2.2,2026,7,2.2,3.2,1,0.0,0.0,UBI KENTANG IMPORT (CHINA),Pulau Pinang,Barat Daya,Pasar Raya / Supermarket
2026-07-15,21176,1131,2.99,2026,7,2.99,2.99,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Segamat,Pasar Raya / Supermarket
2026-07-15,21200,1555,45.99,2026,7,45.99,45.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sarawak,Kuching,Pasar Raya / Supermarket
2026-07-15,21982,1,14.0,2026,7,14.0,14.0,0,0.0,0.0,AYAM BERSIH - STANDARD,Sabah,Sandakan,Pasar Raya / Supermarket
2026-07-15,11222,1110,12.3,2026,7,12.3,12.89,1,0.0,0.0,TELUR AYAM GRED B,Melaka,Melaka Tengah,Hypermarket
2026-07-15,20914,129,2.49,2026,7,2.49,2.49,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Johor Bahru,Pasar Raya / Supermarket
2026-07-15,17098,1110,15.5,2026,7,15.5,16.5,1,0.0,0.0,TELUR AYAM GRED B,Sabah,Putatan,Pasar Raya / Supermarket
2026-07-15,20690,1110,12.95,2026,7,12.95,12.95,0,0.0,0.0,TELUR AYAM GRED B,W.P. Kuala Lumpur,Lembah Pantai,Pasar Raya / Supermarket
2026-07-15,5003,1555,25.0,2026,7,25.0,40.0,1,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sarawak,Bekenu,Pasar Basah 
2026-07-15,21451,1555,40.99,2026,7,40.99,40.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Setiawangsa,Pasar Raya / Supermarket
2026-07-15,20874,1476,10.2,2026,7,8.99,10.2,0,1.209999999999999,13.45939933259176,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Song,Pasar Basah 
2026-07-15,5058,1559,5.0,2026,7,5.0,5.0,0,0.0,0.0,KANGKUNG,Melaka,Alor Gajah,Pasar Basah 
2026-07-16,21982,1131,3.0,2026,7,3.0,3.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sabah,Sandakan,Pasar Raya / Supermarket
2026-07-16,18353,114,8.49,2026,7,8.49,8.49,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Wangsa Maju,Pasar Raya / Supermarket
2026-07-16,1962,129,2.3,2026,7,2.3,2.3,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pulau Pinang,Barat Daya,Pasar Raya / Supermarket
2026-07-16,21191,1476,16.9,2026,7,16.9,16.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Kuching,Pasar Mini
2026-07-16,11656,1110,13.5,2026,7,13.5,13.5,0,0.0,0.0,TELUR AYAM GRED B,W.P. Kuala Lumpur,Lembah Pantai,Pasar Raya / Supermarket
2026-07-16,21660,114,12.9,2026,7,12.9,12.9,0,0.0,0.0,TOMATO,Sarawak,Kuching,Pasar Raya / Supermarket
2026-07-16,17098,114,5.35,2026,7,5.35,5.35,0,0.0,0.0,TOMATO,Sabah,Putatan,Pasar Raya / Supermarket
2026-07-16,21303,1476,18.9,2026,7,16.9,18.9,0,2.0,11.834319526627219,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Selangor,Petaling,Pasar Raya / Supermarket
2026-07-16,11580,1110,12.9,2026,7,12.9,12.9,0,0.0,0.0,TELUR AYAM GRED B,W.P. Kuala Lumpur,Cheras,Pasar Basah 
2026-07-16,11595,1,10.5,2026,7,10.5,10.5,0,0.0,0.0,AYAM BERSIH - STANDARD,Selangor,Sepang,Pasar Basah 
2026-07-16,21721,129,2.49,2026,7,2.49,2.49,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Kedah,Kubang Pasu,Pasar Raya / Supermarket
2026-07-16,21458,114,7.99,2026,7,7.99,7.99,0,0.0,0.0,TOMATO,Pahang,Bera,Pasar Mini
2026-07-16,20793,1131,1.99,2026,7,1.99,1.99,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Tangkak,Pasar Raya / Supermarket
2026-07-16,21227,1559,5.29,2026,7,5.29,5.29,0,0.0,0.0,KANGKUNG,Sabah,Semporna,Pasar Raya / Supermarket
2026-07-16,20772,129,2.9,2026,7,2.9,2.9,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Johor,Mersing,Pasar Raya / Supermarket
2026-07-16,14661,1110,11.99,2026,7,11.99,12.99,1,0.0,0.0,TELUR AYAM GRED B,Selangor,Petaling,Hypermarket
2026-07-16,21082,114,8.15,2026,7,8.15,8.15,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Setiawangsa,Pasar Raya / Supermarket
2026-07-16,15201,1559,5.9,2026,7,6.9,5.9,0,-1.0,-14.492753623188406,KANGKUNG,Kelantan,Kuala Krai,Pasar Raya / Supermarket
2026-07-16,11711,114,6.49,2026,7,6.49,6.49,0,0.0,0.0,TOMATO,Sabah,Sandakan,Hypermarket
2026-07-16,21267,1476,27.9,2026,7,27.9,27.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Putrajaya,Cyberjaya,Pasar Raya / Supermarket
2026-07-16,21070,1476,10.9,2026,7,10.9,8.99,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Meradong,Pasar Raya / Supermarket
2026-07-16,5257,1131,4.0,2026,7,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Selangor,Petaling,Pasar Basah 
2026-07-16,2983,114,8.0,2026,7,8.0,8.5,1,0.0,0.0,TOMATO,Pahang,Temerloh,Pasar Basah 
2026-07-16,3041,1,8.99,2026,7,8.99,8.99,0,0.0,0.0,AYAM BERSIH - STANDARD,Selangor,Klang,Pasar Raya / Supermarket
2026-07-16,21301,1476,18.9,2026,7,19.9,18.9,0,-1.0,-5.025125628140704,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Selangor,Petaling,Pasar Raya / Supermarket
2026-07-16,17461,129,2.99,2026,7,2.99,2.99,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Pahang,Bentong,Pasar Raya / Supermarket
2026-07-16,18605,114,8.2,2026,7,8.2,8.2,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Bukit Bintang,Pasar Raya / Supermarket
2026-07-16,15525,1,8.65,2026,7,8.65,8.19,0,0.0,0.0,AYAM BERSIH - STANDARD,Perak,Perak Tengah,Pasar Raya / Supermarket
2026-07-16,21544,1476,11.9,2026,7,11.9,11.9,0,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Limbang,Hypermarket
2026-07-16,15664,1110,12.8,2026,7,11.6,12.8,0,1.200000000000001,10.344827586206906,TELUR AYAM GRED B,Pahang,Rompin,Pasar Raya / Supermarket
2026-07-16,2917,1131,3.5,2026,7,3.5,3.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Johor,Kluang,Pasar Basah 
2026-07-17,2788,114,8.5,2026,7,8.0,8.5,0,0.5,6.25,TOMATO,Negeri Sembilan,Port Dickson,Pasar Basah 
2026-07-17,21418,1555,36.99,2026,7,36.99,36.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Perak,"Larut, Matang & Selama",Pasar Raya / Supermarket
2026-07-17,18129,1559,7.9,2026,7,7.9,7.9,0,0.0,0.0,KANGKUNG,Sarawak,Tatau,Pasar Raya / Supermarket
2026-07-17,4387,1110,12.0,2026,7,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Pulau Pinang,Timur Laut,Pasar Raya / Supermarket
2026-07-17,20774,1,8.99,2026,7,8.99,6.5,0,0.0,0.0,AYAM BERSIH - STANDARD,Johor,Segamat,Pasar Raya / Supermarket
2026-07-17,18343,1,9.9,2026,7,9.9,9.9,0,0.0,0.0,AYAM BERSIH - STANDARD,Kelantan,Pasir Mas,Pasar Raya / Supermarket
2026-07-17,4302,1110,16.0,2026,7,16.0,16.0,0,0.0,0.0,TELUR AYAM GRED B,Sabah,Kota Kinabalu,Hypermarket
2026-07-17,14869,1555,32.99,2026,7,32.99,32.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Negeri Sembilan,Kuala Pilah,Pasar Raya / Supermarket
2026-07-17,20886,1110,14.0,2026,7,14.0,14.0,0,0.0,0.0,TELUR AYAM GRED B,Johor,Kota Tinggi,Pasar Basah 
2026-07-17,21291,1555,27.9,2026,7,27.9,27.9,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Kedah,Pendang,Pasar Raya / Supermarket
2026-07-17,17876,114,7.8,2026,7,7.8,7.8,0,0.0,0.0,TOMATO,Sarawak,Miri,Pasar Raya / Supermarket
2026-07-17,5838,1110,14.4,2026,7,14.4,14.4,0,0.0,0.0,TELUR AYAM GRED B,Melaka,Alor Gajah,Pasar Basah 
2026-07-17,21196,1,10.8,2026,7,10.8,10.8,0,0.0,0.0,AYAM BERSIH - STANDARD,Sarawak,Kuching,Pasar Raya / Supermarket
2026-07-17,20757,114,6.99,2026,7,6.99,6.99,0,0.0,0.0,TOMATO,Pahang,Jerantut,Pasar Raya / Supermarket
2026-07-17,20853,1476,17.0,2026,7,18.0,17.0,0,-1.0,-5.555555555555555,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Terengganu,Kuala Nerus,Pasar Basah 
2026-07-17,3254,1555,32.0,2026,7,34.0,32.0,0,-2.0,-5.88235294117647,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Terengganu,Hulu Terengganu,Pasar Basah 
2026-07-17,4324,1559,2.0,2026,7,2.0,2.0,0,0.0,0.0,KANGKUNG,Perak,Manjung,Pasar Basah 
2026-07-17,11587,1131,2.5,2026,7,2.5,2.5,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),W.P. Labuan,Kawasan Bandar,Pasar Raya / Supermarket
2026-07-17,2952,1476,15.0,2026,7,15.0,16.0,1,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Kedah,Sik,Pasar Basah 
2026-07-17,21890,1555,44.99,2026,7,44.99,44.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sarawak,Serian,Pasar Raya / Supermarket
2026-07-17,21443,1555,41.99,2026,7,40.99,41.99,0,1.0,2.439619419370578,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),W.P. Kuala Lumpur,Wangsa Maju,Pasar Raya / Supermarket
2026-07-17,3587,1110,12.9,2026,7,12.0,12.9,0,0.9000000000000004,7.500000000000003,TELUR AYAM GRED B,Melaka,Jasin,Pasar Basah 
2026-07-17,21231,1110,15.3,2026,7,15.3,15.3,0,0.0,0.0,TELUR AYAM GRED B,Sabah,Tuaran,Pasar Raya / Supermarket
2026-07-17,17152,129,2.99,2026,7,3.29,2.99,0,-0.2999999999999998,-9.118541033434644,BAWANG BESAR KUNING/HOLLAND,Sabah,Tamparuli,Pasar Raya / Supermarket
2026-07-17,3739,129,5.0,2026,7,5.0,5.0,0,0.0,0.0,BAWANG BESAR KUNING/HOLLAND,Sabah,Beaufort,Pasar Basah 
2026-07-17,17563,1110,12.0,2026,7,12.0,12.0,0,0.0,0.0,TELUR AYAM GRED B,Perlis,Kangar,Hypermarket
2026-07-17,3531,1476,11.9,2026,7,12.9,11.9,0,-1.0,-7.751937984496124,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Labuan,Kawasan Bandar,Pasar Raya / Supermarket
2026-07-17,21119,1131,2.3,2026,7,2.3,2.3,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Kelantan,Machang,Pasar Mini
2026-07-17,10053,1131,4.0,2026,7,4.0,4.0,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Perlis,Padang Besar,Pasar Basah 
2026-07-17,11712,1476,16.0,2026,7,16.0,20.0,1,0.0,0.0,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),Sarawak,Miri,Pasar Basah 
2026-07-17,6177,1131,3.1,2026,7,3.1,3.1,0,0.0,0.0,UBI KENTANG IMPORT (CHINA),Sarawak,Serian,Pasar Raya / Supermarket
2026-07-17,1134,1555,45.0,2026,7,45.0,40.0,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Johor,Segamat,Pasar Basah 
2026-07-17,21242,1476,11.99,2026,7,15.99,17.99,1,-4.0,-25.01563477173233,IKAN KEMBUNG (ANTARA 8 HINGGA 12 EKOR SEKILOGRAM),W.P. Putrajaya,Cyberjaya,Pasar Raya / Supermarket
2026-07-18,17975,1555,32.99,2026,7,32.99,32.99,0,0.0,0.0,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Sabah,Kota Kinabalu,Pasar Raya / Supermarket
2026-07-18,1972,114,9.0,2026,7,9.0,9.0,0,0.0,0.0,TOMATO,Pulau Pinang,Barat Daya,Pasar Basah 
2026-07-18,18253,114,8.9,2026,7,8.9,8.9,0,0.0,0.0,TOMATO,W.P. Kuala Lumpur,Bandar Tun Razak,Pasar Raya / Supermarket
2026-07-18,18130,1555,35.0,2026,7,36.99,35.0,0,-1.990000000000002,-5.379832387131662,UDANG PUTIH/VANNAMEI (TERNAK) (ANTARA 41 HINGGA 60 EKOR SEKILOGRAM),Pahang,Jerantut,Pasar Raya / Supermarket
2026-07-18,21840,114,3.59,2026,7,7.99,5.89,1,-4.4,-55.06883604505632,TOMATO,Johor,Johor Bahru,Hypermarket
2026-07-18,4302,1559,3.9,2026,7,3.9,3.9,0,0.0,0.0,KANGKUNG,Sabah,Kota Kinabalu,Hypermarket
2026-07-18,10131,1,9.18,2026,7,9.18,9.18,0,0.0,0.0,AYAM BERSIH - STANDARD,Pulau Pinang,Timur Laut,Pasar Raya / Supermarket
2026-07-18,5488,114,7.79,2026,7,6.99,7.79,0,0.7999999999999998,11.44492131616595,TOMATO,Terengganu,Kuala Terengganu,Pasar Raya / Supermarket
2026-07-18,20866,1,10.99,2026,7,10.99,10.99,0,0.0,0.0,AYAM BERSIH - STANDARD,Sarawak,Kuching,Pasar Raya / Supermarket
2026-07-18,21243,1559,6.9,2026,7,6.9,6.9,0,0.0,0.0,KANGKUNG,Sabah,Keningau,Pasar Raya / Supermarket
